Key,Id,Shared Comments,English(en),English(en) Comments,Polish(pl),Polish(pl) Comments
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Command/WizardPageContent/Description,11469831121969200,,MainUI_00289,,"Po pobraniu i instalacji, pozostało uruchomienie poprzez komendę 'open-webui serve' i poczekanie aż OpenWebUI uruchomi się w przeglądarce. Uruchamianie może trochę potrwać...",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Config/WizardPageContent/Title,11473103891243000,,MainUI_00290,,Ollama - Konfiguracja OpenWebUI,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Config/WizardPageContent/Description,11473180093358100,,MainUI_00291,,Możesz wczytywać i zarządzać modelami poprzez przeglądarkę. Obecnie najważniejszą sprawą jest skopiowanie klucza API. Masz do niego dostęp poprzez kliknięcie w Avatar -> Settings -> Account -> API Key i skopiowanie do schowka.,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Test/WizardPageContent/Title,11473565482786800,,MainUI_00292,,Ollama - Test,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Test/WizardPageContent/OllamaResultTitle,11473604477231100,,MainUI_00293,,Wynik:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Test/WizardPageContent/Description,11473638723723300,,MainUI_00294,,Wklej klucz API Ollama do rubryki poniżej oraz nazwę pobranego modelu i kliknij 'TEST' by sprawdzić czy wszystko jest dobrze skonfigurowane.,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Test/WizardPageContent/OllamaApiKey/Text (TMP),11473903401082900,,MainUI_00295,,Klucz API Ollama: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Test/WizardPageContent/OllamaApiKey/Text (TMP) (1),11474236592398300,,MainUI_00296,,Model: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Test/WizardPageContent/OllamaApiKey/OllamaModelInputField/Text Area/Placeholder,11474427785551900,,MainUI_00297,,Model...,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Test/WizardPageContent/OllamaApiKey/OllamaInputField/Text Area/Placeholder,11474474963083300,,MainUI_00298,,Klucz API...,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/ExternalGroup/SettingsView/Title,25636461116694500,,MainUI_00299,,Integracje API,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/ExternalGroup/SettingsView/Scroll View/Viewport/Content/GeneralBar/Text (TMP),25637803570798600,,MainUI_00300,,"<b><size=""11"">Twitch</size></b>
<i>Reakcje na czat, prezenty, suby</i>",
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/SettingsView/Scroll View/Viewport/Content/IntegrationsBar/Text (TMP),25652357797290000,,MainUI_00301,,"<b><size=""11"">Integracja</size></b>
<i>Połączenie Unity-chan z Twitch i innymi aplikacjami</i>",
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/ChannelName/Text (TMP),25734783491940400,,MainUI_00302,,Nazwa kanału: ,
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/ChannelName/ChannelNameInput/Text Area/Placeholder,25734840496726000,,MainUI_00303,,"Nazwa kanalu...
",
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/TimeBetweenChat/Text (TMP),25734924445720600,,MainUI_00304,,Częstotliwość odpowiedzi (sekundy):,
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/TwitchAdvanced/Text (TMP),25735223407321100,,MainUI_00305,,Zaawansowane:,
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/TwitchExplanation/Text (TMP),25735449237037100,,MainUI_00306,,Ustawienia podstawowe pozwalają Unity-chan odpowiadać na czat.,
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/TwitchAdvancedExplanation/Text (TMP),25735544233828400,,MainUI_00307,,"Ustawienia zaawansowane pozwalają Unity-chan czatować i odpowiadać na inne zdarzenia jak powitanie widza i nową subskrypcje, ale wymaga ustawienie bota. ",
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/BotName/Text (TMP),25735814728687600,,MainUI_00308,,Nazwa bota: ,
PhoneUI/PhoneUI/OutLayer/Screen/ExternalGroup/TwitchIntegrations/Scroll View/Viewport/Content/BotName/BotNameInput/Text Area/Placeholder,25735865874030600,,MainUI_00309,,"Nazwa bota...
",
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/CreditsView/Scroll View/Viewport/Content/Music,26998125367959600,,MainUI_00310,,Muzyka:,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/UiView/Scroll View/Viewport/Content/Monitor/Text (TMP),27396165887107100,,MainUI_00311,,Ekran:,
PhoneUI/PhoneUI/OutLayer/Screen/MenuView/MenuGrid/Music/Text (TMP),30405330993717200,,MainUI_00312,,Odtwarzacz Muzyki,
DesktopPlaylist,30706391843381200,,MainUI_00313,,Lista odtwarzania - pulpit,
RoomPlaylist,30706511561400300,,MainUI_00314,,Lista odtwarzania - pokój,
MinigamePlaylist,30706591240593400,,MainUI_00315,,Lista odtwarzania - mini gry,
PhoneUI/PhoneUI/OutLayer/Screen/MenuView/MenuGrid/Phone/Text (TMP),32597637742501900,,MainUI_00316,,Telefon,
PhoneUI/PhoneUI/OutLayer/Screen/NewReminder/TimeInputMinute/Text Area/Placeholder,37240451520819200,,MainUI_00317,,Minuta,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/TextApi/WizardPageContent/QuickStartBtn/Text (TMP),40922145868247000,,MainUI_00318,,"Szybki Start:
<size=""9"">Preinstalowany KoboldCpp + tylko tekst
<color=""green"">Darmowy, bez konfiguracji</color>, <color=""orange"">wolniejsze</color></size>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Download/WizardPageContent/Shortcut,41013920603598900,,MainUI_00319,,KoboldCpp jest już pobrany w folderze,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Models/WizardPageContent/Shortcut,41014757241417700,,MainUI_00320,,Model jest już pobrany w folderze,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/SettingsView/Scroll View/Viewport/Content/ModsBar/Text (TMP),49218896945508400,,MainUI_00321,,"<b><size=""11"">Mody</size></b>
<i>Ustawienia zainstalowanych modów</i>",
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/ModsView/Title,49219278039969800,,MainUI_00322,,Mody,
Phone/Chat/BuiltIn/Init,58545029876838400,,MainUI_00323,,Inicjalizacja modelu AI,
WizardView/Prefab Mode in Context/WizardView/TextApiConfig/WizardPageContent/Title,62631284768010200,,MainUI_00324,,Konfiguracja Moda Generowania Tekstu,
WizardView/Prefab Mode in Context/WizardView/VoiceApiConfig/WizardPageContent/Title,62642377083088900,,MainUI_00325,,Ustawienia Moda Generowania Głosu,
WizardView/Prefab Mode in Context/WizardView/TextApiTest/WizardPageContent/Title,62643381774086100,,MainUI_00326,,Test Generowania Tekstu,
WizardView/Prefab Mode in Context/WizardView/TextApiTest/WizardPageContent/TestBtn/Text (TMP),62643683680088100,,MainUI_00327,,TEST,
WizardView/Prefab Mode in Context/WizardView/TextApiTest/WizardPageContent/Title (1),62644332224344100,,MainUI_00328,,"Proszę czekać, generowanie może chwilę potrwać...",
WizardView/Prefab Mode in Context/WizardView/VoiceApiTest/WizardPageContent/Title,62649329875972100,,MainUI_00329,,Test Generowania Głosu,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/TextApiTest/WizardPageContent/Description,70155549310480400,,MainUI_00330,,Naciśnij TEST aby przetestować obecne ustawienia generowania tekstu. Generowanie może trochę potrwać!,
PhoneUI/PhoneUI/OutLayer/Screen/MainView/Menu/Text (TMP),75269214917390300,,MainUI_00331,,Menu,
